line_number,title,label,speaker,gender,year,score,word
50048,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,inventories
50049,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,trip
50049,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,rorschach
50049,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,wechsler
50050,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,house
50050,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,tree
50050,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,person
50051,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,test
50051,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,real
50051,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,transsexual
50053,Silence of the Lambs,speech,CLARICE,female,1991,8.6,test
50058,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,happy
50058,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,hunting
50059,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,time
50060,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,ran
50061,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,summarize
50071,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,obtain
50071,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,list
50072,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,males
50072,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,rejected
50072,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,gender
50073,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,reassignment
50073,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,centers
50080,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,check
50080,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,rejected
50081,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,lying
50081,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,criminal
50081,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,records
50091,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,conceal
50092,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,past
50092,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,severe
50092,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,childhood
50093,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,disturbances
50094,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,violence
50094,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,possibly
50095,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,childhood
50095,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,incarceration
50096,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,personality
50096,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,tests
50106,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,study
50106,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,drawings
50107,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,billy's
50107,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,house
50107,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,drawings
50108,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,happy
50108,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,future
50108,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,baby
50108,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,carriage
50109,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,yard
50109,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,pets
50109,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,toys
50110,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,flowers
50110,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,sun
50118,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,females
50118,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,crudely
50119,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,sketched
50119,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,males
50120,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,compensate
50120,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,adding
50120,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,exaggerated
50121,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,adornments
50121,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,jewelry
50121,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,breasts
50122,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,tree
50122,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,drawings
50122,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,trees
50123,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,frightful
50130,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,hates
50130,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,identity
50131,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,makes
50132,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,transsexual
50132,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,pathology
50133,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,thousand
50133,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,times
50133,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,savage
50134,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,reborn
50135,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,reborn
50143,Silence of the Lambs,speech,CATHERINE,female,1991,8.6,pleeeeeeeease
50153,Silence of the Lambs,speech,CHILTON,male,1991,8.6,bad
50153,Silence of the Lambs,speech,CHILTON,male,1991,8.6,news
50158,Silence of the Lambs,speech,CHILTON,male,1991,8.6,gourmet
50158,Silence of the Lambs,speech,CHILTON,male,1991,8.6,magazine
50158,Silence of the Lambs,speech,CHILTON,male,1991,8.6,rejected
50159,Silence of the Lambs,speech,CHILTON,male,1991,8.6,recipe
50159,Silence of the Lambs,speech,CHILTON,male,1991,8.6,braised
50159,Silence of the Lambs,speech,CHILTON,male,1991,8.6,kidneys
50168,Silence of the Lambs,speech,CHILTON,male,1991,8.6,specific
50170,Silence of the Lambs,speech,CHILTON,male,1991,8.6,stand
50170,Silence of the Lambs,speech,CHILTON,male,1991,8.6,toilet
50170,Silence of the Lambs,speech,CHILTON,male,1991,8.6,leave
50175,Silence of the Lambs,speech,CHILTON,male,1991,8.6,lot
50175,Silence of the Lambs,speech,CHILTON,male,1991,8.6,correspondence
50176,Silence of the Lambs,speech,CHILTON,male,1991,8.6,wait
50176,Silence of the Lambs,speech,CHILTON,male,1991,8.6,analyze
50177,Silence of the Lambs,speech,CHILTON,male,1991,8.6,detail
50184,Silence of the Lambs,speech,CHILTON,male,1991,8.6,civil
50184,Silence of the Lambs,speech,CHILTON,male,1991,8.6,rights
50184,Silence of the Lambs,speech,CHILTON,male,1991,8.6,violation
50184,Silence of the Lambs,speech,CHILTON,male,1991,8.6,migg's
50185,Silence of the Lambs,speech,CHILTON,male,1991,8.6,death
50185,Silence of the Lambs,speech,CHILTON,male,1991,8.6,bugged
50185,Silence of the Lambs,speech,CHILTON,male,1991,8.6,word
50187,Silence of the Lambs,speech,CHILTON,male,1991,8.6,sends
50187,Silence of the Lambs,speech,CHILTON,male,1991,8.6,bit
50187,Silence of the Lambs,speech,CHILTON,male,1991,8.6,fluff
50188,Silence of the Lambs,speech,CHILTON,male,1991,8.6,jelly
50189,Silence of the Lambs,speech,CHILTON,male,1991,8.6,pathetic
50194,Silence of the Lambs,speech,CHILTON,male,1991,8.6,walk
50195,Silence of the Lambs,speech,CHILTON,male,1991,8.6,beach
50195,Silence of the Lambs,speech,CHILTON,male,1991,8.6,birdies
50196,Silence of the Lambs,speech,CHILTON,male,1991,8.6,called
50197,Silence of the Lambs,speech,CHILTON,male,1991,8.6,senator
50197,Silence of the Lambs,speech,CHILTON,male,1991,8.6,ruth
50197,Silence of the Lambs,speech,CHILTON,male,1991,8.6,martin
50198,Silence of the Lambs,speech,CHILTON,male,1991,8.6,heard
50198,Silence of the Lambs,speech,CHILTON,male,1991,8.6,deal
50199,Silence of the Lambs,speech,CHILTON,male,1991,8.6,heard
50200,Silence of the Lambs,speech,CHILTON,male,1991,8.6,scammed
50203,Silence of the Lambs,speech,CHILTON,male,1991,8.6,milking
50204,Silence of the Lambs,speech,CHILTON,male,1991,8.6,giving
50204,Silence of the Lambs,speech,CHILTON,male,1991,8.6,baltimore
50205,Silence of the Lambs,speech,CHILTON,male,1991,8.6,homicide
50205,Silence of the Lambs,speech,CHILTON,male,1991,8.6,raspail
50205,Silence of the Lambs,speech,CHILTON,male,1991,8.6,murder
50206,Silence of the Lambs,speech,CHILTON,male,1991,8.6,preparing
50206,Silence of the Lambs,speech,CHILTON,male,1991,8.6,special
50207,Silence of the Lambs,speech,CHILTON,male,1991,8.6,surprises
50208,Silence of the Lambs,speech,CHILTON,male,1991,8.6,electroshock
50213,Silence of the Lambs,speech,CHILTON,male,1991,8.6,rot
50214,Silence of the Lambs,speech,CHILTON,male,1991,8.6,box
50214,Silence of the Lambs,speech,CHILTON,male,1991,8.6,till
50215,Silence of the Lambs,speech,CHILTON,male,1991,8.6,teeth
50215,Silence of the Lambs,speech,CHILTON,male,1991,8.6,fall
50215,Silence of the Lambs,speech,CHILTON,male,1991,8.6,soiling
50216,Silence of the Lambs,speech,CHILTON,male,1991,8.6,diapers
50217,Silence of the Lambs,speech,CHILTON,male,1991,8.6,weep
50217,Silence of the Lambs,speech,CHILTON,male,1991,8.6,stewed
50218,Silence of the Lambs,speech,CHILTON,male,1991,8.6,peaches
50218,Silence of the Lambs,speech,CHILTON,male,1991,8.6,cold
50218,Silence of the Lambs,speech,CHILTON,male,1991,8.6,that'll
50219,Silence of the Lambs,speech,CHILTON,male,1991,8.6,trade
50223,Silence of the Lambs,speech,CHILTON,male,1991,8.6,deal
50223,Silence of the Lambs,speech,CHILTON,male,1991,8.6,senator
50224,Silence of the Lambs,speech,CHILTON,male,1991,8.6,martin
50225,Silence of the Lambs,speech,CHILTON,male,1991,8.6,phone
50225,Silence of the Lambs,speech,CHILTON,male,1991,8.6,hours
50226,Silence of the Lambs,speech,CHILTON,male,1991,8.6,behalf
50227,Silence of the Lambs,speech,CHILTON,male,1991,8.6,identify
50227,Silence of the Lambs,speech,CHILTON,male,1991,8.6,buffalo
50227,Silence of the Lambs,speech,CHILTON,male,1991,8.6,bill
50228,Silence of the Lambs,speech,CHILTON,male,1991,8.6,found
50228,Silence of the Lambs,speech,CHILTON,male,1991,8.6,time
50228,Silence of the Lambs,speech,CHILTON,male,1991,8.6,senator
50228,Silence of the Lambs,speech,CHILTON,male,1991,8.6,martin
50229,Silence of the Lambs,speech,CHILTON,male,1991,8.6,transferred
50229,Silence of the Lambs,speech,CHILTON,male,1991,8.6,brushy
50230,Silence of the Lambs,speech,CHILTON,male,1991,8.6,mountain
50230,Silence of the Lambs,speech,CHILTON,male,1991,8.6,prison
50230,Silence of the Lambs,speech,CHILTON,male,1991,8.6,tennessee
50235,Silence of the Lambs,speech,CHILTON,male,1991,8.6,governor
50235,Silence of the Lambs,speech,CHILTON,male,1991,8.6,agreed
50236,Silence of the Lambs,speech,CHILTON,male,1991,8.6,books
50236,Silence of the Lambs,speech,CHILTON,male,1991,8.6,view
50236,Silence of the Lambs,speech,CHILTON,male,1991,8.6,woods
50237,Silence of the Lambs,speech,CHILTON,male,1991,8.6,plenty
50237,Silence of the Lambs,speech,CHILTON,male,1991,8.6,exercise
50237,Silence of the Lambs,speech,CHILTON,male,1991,8.6,time
50243,Silence of the Lambs,speech,CHILTON,male,1991,8.6,crawford's
50243,Silence of the Lambs,speech,CHILTON,male,1991,8.6,reach
50243,Silence of the Lambs,speech,CHILTON,male,1991,8.6,forever
50244,Silence of the Lambs,speech,CHILTON,male,1991,8.6,senator
50244,Silence of the Lambs,speech,CHILTON,male,1991,8.6,verify
50244,Silence of the Lambs,speech,CHILTON,male,1991,8.6,terms
50245,Silence of the Lambs,speech,CHILTON,male,1991,8.6,phone
50245,Silence of the Lambs,speech,CHILTON,male,1991,8.6,guarantee
50246,Silence of the Lambs,speech,CHILTON,male,1991,8.6,writing
50251,Silence of the Lambs,speech,CHILTON,male,1991,8.6,exchange
50252,Silence of the Lambs,speech,CHILTON,male,1991,8.6,cooperation
50252,Silence of the Lambs,speech,CHILTON,male,1991,8.6,publishing
50253,Silence of the Lambs,speech,CHILTON,male,1991,8.6,professional
50253,Silence of the Lambs,speech,CHILTON,male,1991,8.6,account
50254,Silence of the Lambs,speech,CHILTON,male,1991,8.6,successful
50254,Silence of the Lambs,speech,CHILTON,male,1991,8.6,interviews
50255,Silence of the Lambs,speech,CHILTON,male,1991,8.6,publish
50255,Silence of the Lambs,speech,CHILTON,male,1991,8.6,exclusive
50256,Silence of the Lambs,speech,CHILTON,male,1991,8.6,access
50256,Silence of the Lambs,speech,CHILTON,male,1991,8.6,material
50257,Silence of the Lambs,speech,CHILTON,male,1991,8.6,martin
50257,Silence of the Lambs,speech,CHILTON,male,1991,8.6,accept
50258,Silence of the Lambs,speech,CHILTON,male,1991,8.6,demands
50260,Silence of the Lambs,speech,CHILTON,male,1991,8.6,answer
50264,Silence of the Lambs,speech,CHILTON,male,1991,8.6,answer
50264,Silence of the Lambs,speech,CHILTON,male,1991,8.6,god
50265,Silence of the Lambs,speech,CHILTON,male,1991,8.6,answer
50265,Silence of the Lambs,speech,CHILTON,male,1991,8.6,baltimore
50265,Silence of the Lambs,speech,CHILTON,male,1991,8.6,homicide
50266,Silence of the Lambs,speech,CHILTON,male,1991,8.6,buffalo
50266,Silence of the Lambs,speech,CHILTON,male,1991,8.6,bill
50269,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,senator
50270,Silence of the Lambs,speech,DR. LECTER,male,1991,8.6,tennessee
50278,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,witch
50278,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,hunt
50279,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,decent
50280,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,violent
50280,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,people
50280,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,real
50283,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,dr
50283,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,danielson
50285,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,refused
50286,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,conceal
50286,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,record
50286,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,criminal
50287,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,violence
50287,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,time
50288,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,eating
50294,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,examination
50294,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,interview
50294,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,materials
50295,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,confidential
50295,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,violated
50296,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,applicant's
50296,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,trust
50299,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,violation
50300,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,violation
50305,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,kimberly
50305,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,jane
50305,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,emberg
50306,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,id'd
50306,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,met
50307,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,slab
50307,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,west
50307,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,virginia
50308,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,tomorrow
50308,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,tomorrow
50308,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,night
50310,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,martin
50312,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,childish
50312,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,bullying
50312,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,stunt
50313,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,battlefield
50314,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,surgeon
50315,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,picture
50318,Silence of the Lambs,speech,BURROUGHS,male,1991,8.6,phone
50318,Silence of the Lambs,speech,BURROUGHS,male,1991,8.6,director
50321,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,minute
50324,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,search
50324,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,records
50325,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,prefer
50325,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,lot
50325,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,faster
50326,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,buffalo
50327,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,bill
50327,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,information
50328,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,suppress
50329,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,hospital
50329,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,cooperated
50331,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,doubt
50331,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,fbi
50332,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,government
50332,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,agency
50333,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,secret
50333,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,truth
50335,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,johns
50335,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,hopkins
50335,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,identity
50336,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,pair
50336,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,sunglasses
50337,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,building
50337,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,funny
50337,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,nose
50339,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,clever
50339,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,dr
50339,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,danielson
50340,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,humorous
50340,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,truth
50344,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,kidnaps
50344,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,women
50344,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,kills
50345,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,rips
50345,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,skin
50346,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,anymore
50347,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,fast
50348,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,justice
50349,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,department
50349,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,publicly
50350,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,court
50351,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,day
50351,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,time
50351,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,morning
50352,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,evening
50352,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,news
50353,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,press
50353,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,conferences
50353,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,focus
50354,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,dr
50354,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,danielson
50354,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,johns
50354,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,hopkins
50355,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,hoping
50356,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,cooperation
50356,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,time
50357,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,news
50358,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,martin
50358,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,floats
50359,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,floats
50360,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,issue
50360,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,press
50360,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,release
50361,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,ol
50361,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,dr
50361,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,danielson
50362,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,johns
50362,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,hopkins
50362,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,complete
50363,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,humorous
50363,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,remarks
50366,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,confer
50367,Silence of the Lambs,speech,DR. DANIELSON,unclear,1991,8.6,colleagues
50378,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,transferred
50386,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,airborne
50386,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,memphis
50386,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,senator
50387,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,martin's
50387,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,meeting
50387,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,airport
50389,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,sort
50390,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,promise
50390,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,senator's
50397,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,talk
50398,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,senator's
50398,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,mad
50399,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,hell
50399,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,paul
50399,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,krendler's
50400,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,justice
50401,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,charge
50401,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,memphis
50402,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,command
50403,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,task
50403,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,force
50403,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,lecter's
50403,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,plane
50405,Silence of the Lambs,speech,DIRECTOR BURKE,male,1991,8.6,call
50412,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,land
50419,Silence of the Lambs,speech,CLARICE,female,1991,8.6,killed
50420,Silence of the Lambs,speech,CLARICE,female,1991,8.6,slimy
50420,Silence of the Lambs,speech,CLARICE,female,1991,8.6,bastard
50421,Silence of the Lambs,speech,CLARICE,female,1991,8.6,close
50422,Silence of the Lambs,speech,CLARICE,female,1991,8.6,chance
50424,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,coffee
50424,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,talk
50431,Silence of the Lambs,speech,CLARICE,female,1991,8.6,trouble
50432,Silence of the Lambs,speech,CLARICE,female,1991,8.6,senator
50432,Silence of the Lambs,speech,CLARICE,female,1991,8.6,martin
50435,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,53
50435,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,found
50435,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,jimmy
50436,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,hoffa
50436,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,national
50436,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,tv
50437,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,retire
50438,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,consideration
50441,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,school
50442,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,recycled
50442,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,cost
50442,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,months
50443,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,guarantee
50443,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,readmission
50447,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,now's
50447,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,chance
50448,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,class
50448,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,leave
50448,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,bill
50450,Silence of the Lambs,speech,CLARICE,female,1991,8.6,chasing
50452,Silence of the Lambs,speech,CLARICE,female,1991,8.6,funeral
50452,Silence of the Lambs,speech,CLARICE,female,1991,8.6,home
50455,Silence of the Lambs,speech,CLARICE,female,1991,8.6,key
50456,Silence of the Lambs,speech,CLARICE,female,1991,8.6,told
50456,Silence of the Lambs,speech,CLARICE,female,1991,8.6,bill
50459,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,worthless
50460,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,memphis
50460,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,close
50461,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,tired
50461,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,toying
50461,Silence of the Lambs,speech,CRAWFORD,male,1991,8.6,senator
